x,y,V,Exact,Error
1.04,0.64,0.399884,0.399581,0.000303288
1.08,0.64,0.455158,0.45489,0.000268402
1.12,0.64,0.509461,0.509224,0.000237056
1.16,0.64,0.562792,0.562583,0.000208972
1.2,0.64,0.615153,0.614969,0.000183873
1.24,0.64,0.666554,0.666392,0.000161492
1.28,0.64,0.717005,0.716864,0.000141568
1.32,0.64,0.766522,0.766398,0.00012386
1.36,0.64,0.815119,0.815011,0.00010814
1.4,0.64,0.862815,0.862721,9.41987e-05
1.44,0.64,0.90963,0.909548,8.18426e-05
1.48,0.64,0.955582,0.955511,7.08953e-05
1.52,0.64,1.00069,1.00063,6.11959e-05
1.56,0.64,1.04498,1.04493,5.25981e-05
1.6,0.64,1.08847,1.08843,4.49694e-05
1.64,0.64,1.13118,1.13114,3.81893e-05
1.68,0.64,1.17313,1.1731,3.21485e-05
1.72,0.64,1.21435,1.21432,2.67476e-05
1.76,0.64,1.25484,1.25482,2.18955e-05
1.8,0.64,1.29464,1.29462,1.75088e-05
1.84,0.64,1.33375,1.33374,1.35102e-05
1.88,0.64,1.37221,1.3722,9.8272e-06
1.92,0.64,1.41002,1.41001,6.3914e-06
1.96,0.64,1.4472,1.4472,3.13705e-06
2,0.64,1.48378,1.48378,0
0,0.66,-0.831031,-0.831031,0
0.04,0.66,-0.827211,-0.827365,0.000153616
0.08,0.66,-0.816128,-0.816445,0.000316923
0.12,0.66,-0.798027,-0.798508,0.000481178
0.16,0.66,-0.773286,-0.773923,0.00063725
0.2,0.66,-0.742401,-0.743178,0.000776884
0.24,0.66,-0.705947,-0.706841,0.000893689
0.28,0.66,-0.664548,-0.665532,0.000983701
0.32,0.66,-0.618851,-0.619897,0.00104546
0.36,0.66,-0.569496,-0.570576,0.00107969
0.4,0.66,-0.517097,-0.518186,0.00108879
0.44,0.66,-0.46223,-0.463306,0.00107626
0.48,0.66,-0.40542,-0.406466,0.00104606
0.52,0.66,-0.347138,-0.34814,0.00100225
0.56,0.66,-0.287801,-0.288749,0.000948645
0.6,0.66,-0.22777,-0.228659,0.000888615
0.64,0.66,-0.167357,-0.168182,0.000825002
0.68,0.66,-0.106825,-0.107585,0.000760106
0.72,0.66,-0.0463959,-0.0470916,0.000695714
0.76,0.66,0.0137468,0.0131136,0.000633157
0.8,0.66,0.073452,0.0728786,0.000573378
0.84,0.66,0.132597,0.13208,0.000517002
0.88,0.66,0.191085,0.19062,0.0004644
0.92,0.66,0.248837,0.248421,0.00041575
0.96,0.66,0.305795,0.305424,0.000371083
1,0.66,0.361913,0.361583,0.000330323
1.04,0.66,0.41716,0.416867,0.000293319
1.08,0.66,0.471513,0.471253,0.000259873
1.12,0.66,0.524958,0.524729,0.000229754
1.16,0.66,0.57749,0.577287,0.000202719
1.2,0.66,0.629107,0.628929,0.000178518
1.24,0.66,0.679813,0.679657,0.000156904
1.28,0.66,0.729617,0.729479,0.00013764
1.32,0.66,0.778528,0.778407,0.000120498
1.36,0.66,0.826559,0.826454,0.000105265
1.4,0.66,0.873725,0.873634,9.17432e-05
1.44,0.66,0.920044,0.919964,7.97496e-05
1.48,0.66,0.965531,0.965462,6.91157e-05
1.52,0.66,1.0102,1.01015,5.9688e-05
1.56,0.66,1.05408,1.05403,5.13261e-05
1.6,0.66,1.09719,1.09714,4.39024e-05
1.64,0.66,1.13954,1.1395,3.73011e-05
1.68,0.66,1.18114,1.18111,3.14164e-05
1.72,0.66,1.22204,1.22201,2.6152e-05
1.76,0.66,1.26223,1.2622,2.14198e-05
1.8,0.66,1.30173,1.30172,1.71385e-05
1.84,0.66,1.34058,1.34056,1.32328e-05
1.88,0.66,1.37878,1.37877,9.63203e-06
1.92,0.66,1.41634,1.41634,6.26908e-06
1.96,0.66,1.4533,1.4533,3.07944e-06
2,0.66,1.48966,1.48966,0
0,0.68,-0.771325,-0.771325,0
0.04,0.68,-0.767733,-0.767871,0.000138054
0.08,0.68,-0.757294,-0.757579,0.000284903
0.12,0.68,-0.740225,-0.740658,0.000433041
0.16,0.68,-0.716865,-0.71744,0.000574589
0.2,0.68,-0.687656,-0.688359,0.00070232
0.24,0.68,-0.653116,-0.653926,0.000810507
0.28,0.68,-0.61381,-0.614706,0.000895416
0.32,0.68,-0.570328,-0.571284,0.000955428
0.36,0.68,-0.523258,-0.524249,0.000990837
0.4,0.68,-0.473169,-0.474172,0.00100345
0.44,0.68,-0.420598,-0.421594,0.000996089
0.48,0.68,-0.366042,-0.367014,0.000972133
0.52,0.68,-0.309947,-0.310882,0.000935113
0.56,0.68,-0.252714,-0.253603,0.000888426
0.6,0.68,-0.194693,-0.195528,0.000835139
0.64,0.68,-0.136188,-0.136966,0.000777894
0.68,0.68,-0.0774589,-0.0781778,0.000718869
0.72,0.68,-0.0187269,-0.0193867,0.000659794
0.76,0.68,0.0398227,0.0392207,0.000601983
0.8,0.68,0.098036,0.0974896,0.000546397
0.84,0.68,0.155787,0.155293,0.000493695
0.88,0.68,0.212972,0.212527,0.000444293
0.92,0.68,0.269509,0.269111,0.000398419
0.96,0.68,0.325334,0.324978,0.000356151
1,0.68,0.380396,0.380079,0.00031746
1.04,0.68,0.434659,0.434376,0.00028224
1.08,0.68,0.488094,0.487844,0.000250329
1.12,0.68,0.540684,0.540462,0.000221534
1.16,0.68,0.592417,0.592221,0.000195638
1.2,0.68,0.643289,0.643116,0.000172419
1.24,0.68,0.693299,0.693147,0.000151653
1.28,0.68,0.742451,0.742318,0.00013312
1.32,0.68,0.790753,0.790637,0.000116611
1.36,0.68,0.838215,0.838113,0.000101926
1.4,0.68,0.884848,0.884759,8.88791e-05
1.44,0.68,0.930665,0.930588,7.72977e-05
1.48,0.68,0.975683,0.975616,6.70223e-05
1.52,0.68,1.01992,1.01986,5.79064e-05
1.56,0.68,1.06338,1.06333,4.98165e-05
1.6,0.68,1.10609,1.10605,4.26304e-05
1.64,0.68,1.14807,1.14804,3.62369e-05
1.68,0.68,1.18934,1.18931,3.05346e-05
1.72,0.68,1.2299,1.22987,2.54307e-05
1.76,0.68,1.26978,1.26976,2.084e-05
1.8,0.68,1.309,1.30898,1.66841e-05
1.84,0.68,1.34757,1.34755,1.28898e-05
1.88,0.68,1.3855,1.38549,9.38849e-06
1.92,0.68,1.42283,1.42282,6.11491e-06
1.96,0.68,1.45955,1.45954,3.00601e-06
2,0.68,1.49569,1.49569,0
0,0.7,-0.71335,-0.71335,0
0.04,0.7,-0.709966,-0.71009,0.000123902
0.08,0.7,-0.700117,-0.700373,0.000255804
0.12,0.7,-0.683996,-0.684386,0.000389245
0.16,0.7,-0.661907,-0.662424,0.000517404
0.2,0.7,-0.634244,-0.634878,0.000633956
0.24,0.7,-0.601476,-0.60221,0.000733774
0.28,0.7,-0.564117,-0.56493,0.00081338
0.32,0.7,-0.522702,-0.523573,0.000871083
0.36,0.7,-0.477774,-0.478681,0.000906851
0.4,0.7,-0.429861,-0.430783,0.000922009
0.44,0.7,-0.379463,-0.380382,0.000918838
0.48,0.7,-0.327048,-0.327949,0.000900185
0.52,0.7,-0.273042,-0.273911,0.000869111
0.56,0.7,-0.217825,-0.218654,0.000828626
0.6,0.7,-0.161737,-0.162519,0.000781506
0.64,0.7,-0.105075,-0.105805,0.000730186
0.68,0.7,-0.0480935,-0.0487702,0.00067671
0.72,0.7,0.00898765,0.00836492,0.00062273
0.76,0.7,0.0659827,0.0654131,0.000569531
0.8,0.7,0.122736,0.122218,0.00051807
0.84,0.7,0.179117,0.178648,0.000469027
0.88,0.7,0.235021,0.234598,0.000422848
0.92,0.7,0.290359,0.289979,0.000379799
0.96,0.7,0.345064,0.344724,0.000339998
1,0.7,0.39908,0.398776,0.000303457
1.04,0.7,0.452364,0.452094,0.000270106
1.08,0.7,0.504886,0.504647,0.000239818
1.12,0.7,0.556623,0.556411,0.000212432
1.16,0.7,0.607559,0.607371,0.000187759
1.2,0.7,0.657686,0.65752,0.000165602
1.24,0.7,0.706999,0.706853,0.000145758
1.28,0.7,0.755499,0.755371,0.000128026
1.32,0.7,0.803189,0.803077,0.000112214
1.36,0.7,0.850078,0.84998,9.81353e-05
1.4,0.7,0.896174,0.896088,8.56166e-05
1.44,0.7,0.941487,0.941413,7.44954e-05
1.48,0.7,0.986031,0.985966,6.46216e-05
1.52,0.7,1.02982,1.02976,5.58568e-05
1.56,0.7,1.07286,1.07282,4.80739e-05
1.6,0.7,1.11518,1.11514,4.1157e-05
1.64,0.7,1.15679,1.15676,3.49999e-05
1.68,0.7,1.1977,1.19767,2.95057e-05
1.72,0.7,1.23793,1.23791,2.45855e-05
1.76,0.7,1.2775,1.27748,2.01576e-05
1.8,0.7,1.31642,1.31641,1.61465e-05
1.84,0.7,1.35471,1.3547,1.24818e-05
1.88,0.7,1.39238,1.39238,9.09711e-06
1.92,0.7,1.42946,1.42945,5.92922e-06
1.96,0.7,1.46594,1.46594,2.91691e-06
2,0.7,1.50185,1.50185,0
0,0.72,-0.657008,-0.657008,0
0.04,0.72,-0.653815,-0.653926,0.000110968
0.08,0.72,-0.644509,-0.644738,0.000229233
0.12,0.72,-0.62926,-0.629609,0.000349212
0.16,0.72,-0.608341,-0.608806,0.000464993
0.2,0.72,-0.582109,-0.58268,0.000571033
0.24,0.72,-0.550985,-0.551648,0.000662754
0.28,0.72,-0.515436,-0.516173,0.000736943
0.32,0.72,-0.475954,-0.476746,0.000791896
0.36,0.72,-0.433037,-0.433865,0.000827347
0.4,0.72,-0.387174,-0.388018,0.000844236
0.44,0.72,-0.338833,-0.339677,0.000844392
0.48,0.72,-0.288453,-0.289283,0.000830203
0.52,0.72,-0.236438,-0.237242,0.000804309
0.56,0.72,-0.183153,-0.183923,0.000769366
0.6,0.72,-0.128925,-0.129653,0.000727869
0.64,0.72,-0.0740415,-0.0747235,0.000682045
0.68,0.72,-0.0187529,-0.0193867,0.000633796
0.72,0.72,0.0367237,0.036139,0.000584686
0.76,0.72,0.0922031,0.0916672,0.000535952
0.8,0.72,0.147528,0.14704,0.000488535
0.84,0.72,0.202567,0.202124,0.000443119
0.88,0.72,0.257211,0.25681,0.000400171
0.92,0.72,0.311368,0.311008,0.000359983
0.96,0.72,0.364966,0.364643,0.000322704
1,0.72,0.417946,0.417657,0.00028838
1.04,0.72,0.470261,0.470004,0.000256973
1.08,0.72,0.521875,0.521647,0.000228387
1.12,0.72,0.572763,0.57256,0.000202489
1.16,0.72,0.622904,0.622725,0.000179117
1.2,0.72,0.672286,0.672128,0.000158096
1.24,0.72,0.720902,0.720762,0.000139244
1.28,0.72,0.768748,0.768626,0.000122379
1.32,0.72,0.815826,0.815719,0.000107324
1.36,0.72,0.86214,0.862046,9.39073e-05
1.4,0.72,0.907695,0.907613,8.19673e-05
1.44,0.72,0.952501,0.95243,7.13524e-05
1.48,0.72,0.996568,0.996506,6.1922e-05
1.52,0.72,1.03991,1.03985,5.35458e-05
1.56,0.72,1.08253,1.08248,4.6104e-05
1.6,0.72,1.12445,1.12441,3.94868e-05
1.64,0.72,1.16568,1.16565,3.35938e-05
1.68,0.72,1.20624,1.20621,2.83326e-05
1.72,0.72,1.24614,1.24611,2.36188e-05
1.76,0.72,1.28539,1.28537,1.93744e-05
1.8,0.72,1.32401,1.32399,1.55273e-05
1.84,0.72,1.36201,1.362,1.201e-05
1.88,0.72,1.39942,1.39941,8.75866e-06
1.92,0.72,1.43623,1.43623,5.71251e-06
1.96,0.72,1.47247,1.47247,2.81238e-06
2,0.72,1.50816,1.50816,0
0,0.74,-0.60221,-0.60221,0
0.04,0.74,-0.599194,-0.599293,9.90922e-05
0.08,0.74,-0.590386,-0.590591,0.000204854
0.12,0.74,-0.575941,-0.576253,0.000312452
0.16,0.74,-0.556104,-0.556521,0.000416751
0.2,0.74,-0.531196,-0.531709,0.00051289
0.24,0.74,-0.5016,-0.502196,0.000596794
0.28,0.74,-0.467739,-0.468405,0.000665513
0.32,0.74,-0.430066,-0.430783,0.000717376
0.36,0.74,-0.389037,-0.389789,0.000751952
0.4,0.74,-0.345106,-0.345876,0.00076988
0.44,0.74,-0.298712,-0.299485,0.000772613
0.48,0.74,-0.250267,-0.251029,0.000762143
0.52,0.74,-0.200152,-0.200893,0.000740739
0.56,0.74,-0.148718,-0.149429,0.000710729
0.6,0.74,-0.0962772,-0.0969515,0.000674345
0.64,0.74,-0.0431093,-0.0437429,0.000633607
0.68,0.74,0.0105406,0.00995033,0.000590272
0.72,0.74,0.0644591,0.0639133,0.000545804
0.76,0.74,0.118462,0.117961,0.000501381
0.8,0.74,0.172392,0.171934,0.000457916
0.84,0.74,0.226116,0.2257,0.000416085
0.88,0.74,0.279522,0.279146,0.000376363
0.92,0.74,0.332516,0.332177,0.000339059
0.96,0.74,0.385022,0.384718,0.000304347
1,0.74,0.436978,0.436705,0.000272297
1.04,0.74,0.488332,0.488089,0.000242899
1.08,0.74,0.539046,0.53883,0.000216086
1.12,0.74,0.589089,0.588897,0.000191748
1.16,0.74,0.638438,0.638269,0.000169748
1.2,0.74,0.687078,0.686928,0.000149931
1.24,0.74,0.734997,0.734865,0.000132137
1.28,0.74,0.78219,0.782073,0.000116201
1.32,0.74,0.828654,0.828552,0.00010196
1.36,0.74,0.874391,0.874301,8.92576e-05
1.4,0.74,0.919404,0.919326,7.79445e-05
1.44,0.74,0.9637,0.963632,6.788e-05
1.48,0.74,1.00729,1.00723,5.89329e-05
1.52,0.74,1.05017,1.05012,5.09814e-05
1.56,0.74,1.09237,1.09233,4.39133e-05
1.6,0.74,1.13389,1.13385,3.76255e-05
1.64,0.74,1.17474,1.17471,3.20231e-05
1.68,0.74,1.21494,1.21491,2.70192e-05
1.72,0.74,1.2545,1.25448,2.25338e-05
1.76,0.74,1.29343,1.29341,1.84931e-05
1.8,0.74,1.33175,1.33173,1.48285e-05
1.84,0.74,1.36946,1.36945,1.14758e-05
1.88,0.74,1.4066,1.40659,8.37417e-06
1.92,0.74,1.44315,1.44315,5.4654e-06
1.96,0.74,1.47915,1.47915,2.69271e-06
2,0.74,1.5146,1.5146,0
0,0.76,-0.548874,-0.548874,0
0.04,0.76,-0.546019,-0.546107,8.81359e-05
0.08,0.76,-0.537672,-0.537854,0.000182381
0.12,0.76,-0.52397,-0.524249,0.000278542
0.16,0.76,-0.505134,-0.505506,0.00037215
0.2,0.76,-0.481455,-0.481914,0.000458947
0.24,0.76,-0.45328,-0.453815,0.00053531
0.28,0.76,-0.420996,-0.421594,0.000598551
0.32,0.76,-0.385015,-0.385662,0.000647062
0.36,0.76,-0.345761,-0.346442,0.000680305
0.4,0.76,-0.303655,-0.304354,0.000698685
0.44,0.76,-0.259104,-0.259808,0.000703344
0.48,0.76,-0.212497,-0.213193,0.000695937
0.52,0.76,-0.164196,-0.164875,0.0006784
0.56,0.76,-0.114534,-0.115186,0.000652768
0.6,0.76,-0.0638108,-0.0644319,0.000621021
0.64,0.76,-0.0122976,-0.0128826,0.000584982
0.68,0.76,0.039767,0.0392207,0.000546258
0.72,0.76,0.0921734,0.0916672,0.000506207
0.76,0.76,0.144739,0.144273,0.00046594
0.8,0.76,0.197308,0.196882,0.000426329
0.84,0.76,0.249745,0.249357,0.000388031
0.88,0.76,0.301936,0.301585,0.000351519
0.92,0.76,0.353787,0.35347,0.000317112
0.96,0.76,0.405217,0.404932,0.000285
1,0.76,0.45616,0.455905,0.000255273
1.04,0.76,0.506564,0.506336,0.000227943
1.08,0.76,0.556384,0.556181,0.000202965
1.12,0.76,0.605589,0.605408,0.000180252
1.16,0.76,0.65415,0.65399,0.000159688
1.2,0.76,0.70205,0.701909,0.00014114
1.24,0.76,0.749274,0.749149,0.000124465
1.28,0.76,0.795813,0.795704,0.000109514
1.32,0.76,0.841663,0.841567,9.61415e-05
1.36,0.76,0.886823,0.886738,8.42034e-05
1.4,0.76,0.931292,0.931219,7.3563e-05
1.44,0.76,0.975076,0.975012,6.40907e-05
1.48,0.76,1.01818,1.01813,5.56649e-05
1.52,0.76,1.06061,1.06056,4.81727e-05
1.56,0.76,1.10238,1.10234,4.15096e-05
1.6,0.76,1.14349,1.14346,3.55794e-05
1.64,0.76,1.18396,1.18393,3.02933e-05
1.68,0.76,1.2238,1.22378,2.55699e-05
1.72,0.76,1.26302,1.263,2.13341e-05
1.76,0.76,1.30163,1.30161,1.75164e-05
1.8,0.76,1.33964,1.33962,1.40522e-05
1.84,0.76,1.37706,1.37705,1.08809e-05
1.88,0.76,1.41392,1.41391,7.94486e-06
1.92,0.76,1.45021,1.45021,5.1887e-06
1.96,0.76,1.48596,1.48596,2.5583e-06
2,0.76,1.52117,1.52117,0
0,0.78,-0.496923,-0.496923,0
0.04,0.78,-0.494218,-0.494296,7.79813e-05
0.08,0.78,-0.486297,-0.486458,0.00016157
0.12,0.78,-0.473283,-0.47353,0.000247118
0.16,0.78,-0.455376,-0.455706,0.000330736
0.2,0.78,-0.432839,-0.433247,0.000408694
0.24,0.78,-0.405988,-0.406466,0.000477782
0.28,0.78,-0.375177,-0.375712,0.000535566
0.32,0.78,-0.340784,-0.341364,0.000580526
0.36,0.78,-0.303199,-0.303811,0.00061206
0.4,0.78,-0.262814,-0.263445,0.000630394
0.44,0.78,-0.22001,-0.220647,0.000636416
0.48,0.78,-0.175151,-0.175783,0.00063149
0.52,0.78,-0.128581,-0.129198,0.000617266
0.56,0.78,-0.0806145,-0.0812101,0.000595506
0.6,0.78,-0.0315421,-0.0321101,0.000567958
0.64,0.78,0.0183762,0.0178399,0.000536255
0.68,0.78,0.0689079,0.068406,0.000501854
0.72,0.78,0.119848,0.119382,0.000466003
0.76,0.78,0.171016,0.170586,0.000429736
0.8,0.78,0.222257,0.221863,0.000393876
0.84,0.78,0.273435,0.273076,0.000359053
0.88,0.78,0.324436,0.32411,0.000325731
0.92,0.78,0.375163,0.374868,0.000294226
0.96,0.78,0.425532,0.425268,0.000264739
1,0.78,0.475477,0.47524,0.000237374
1.04,0.78,0.524941,0.524729,0.000212161
1.08,0.78,0.573877,0.573688,0.000189074
1.12,0.78,0.622249,0.622081,0.000168045
1.16,0.78,0.670028,0.669879,0.000148977
1.2,0.78,0.717191,0.717059,0.000131757
1.24,0.78,0.763722,0.763606,0.000116256
1.28,0.78,0.809609,0.809507,0.000102345
1.32,0.78,0.854846,0.854756,8.98906e-05
1.36,0.78,0.899427,0.899348,7.87635e-05
1.4,0.78,0.943352,0.943283,6.8839e-05
1.44,0.78,0.986623,0.986563,5.99983e-05
1.48,0.78,1.02924,1.02919,5.213e-05
1.52,0.78,1.07122,1.07117,4.51299e-05
1.56,0.78,1.11255,1.11252,3.89016e-05
1.6,0.78,1.15326,1.15323,3.33558e-05
1.64,0.78,1.19334,1.19332,2.84105e-05
1.68,0.78,1.23282,1.23279,2.39898e-05
1.72,0.78,1.27169,1.27167,2.00238e-05
1.76,0.78,1.30997,1.30995,1.64478e-05
1.8,0.78,1.34767,1.34766,1.32013e-05
1.84,0.78,1.3848,1.38479,1.02274e-05
1.88,0.78,1.42138,1.42137,7.4722e-06
1.92,0.78,1.45741,1.4574,4.88332e-06
1.96,0.78,1.49291,1.4929,2.40959e-06
2,0.78,1.52788,1.52788,0
0,0.8,-0.446287,-0.446287,0
0.04,0.8,-0.443722,-0.44379,6.85271e-05
0.08,0.8,-0.436195,-0.436337,0.000142208
0.12,0.8,-0.423819,-0.424036,0.000217864
0.16,0.8,-0.406774,-0.407066,0.000292109
0.2,0.8,-0.385301,-0.385662,0.00036168
0.24,0.8,-0.359686,-0.360109,0.000423744
0.28,0.8,-0.330253,-0.330729,0.000476112
0.32,0.8,-0.29735,-0.297867,0.000517369
0.36,0.8,-0.261337,-0.261884,0.000546885
0.4,0.8,-0.222579,-0.223144,0.00056475
0.44,0.8,-0.18143,-0.182002,0.000571647
0.48,0.8,-0.138234,-0.138802,0.000568695
0.52,0.8,-0.0933139,-0.0938712,0.000557287
0.56,0.8,-0.046972,-0.047511,0.000538943
0.6,0.8,0.000515195,0,0.000515195
0.64,0.8,0.0488966,0.0484091,0.00048749
0.68,0.8,0.0979468,0.0974896,0.00045714
0.72,0.8,0.147465,0.14704,0.000425281
0.76,0.8,0.197275,0.196882,0.000392862
0.8,0.8,0.247221,0.24686,0.00036065
0.84,0.8,0.297169,0.29684,0.000329242
0.88,0.8,0.347004,0.346705,0.000299081
0.92,0.8,0.396628,0.396357,0.000270478
0.96,0.8,0.445955,0.445711,0.000243635
1,0.8,0.494915,0.494696,0.000218665
1.04,0.8,0.54345,0.543254,0.000195612
1.08,0.8,0.59151,0.591336,0.000174465
1.12,0.8,0.639057,0.638902,0.000155172
1.16,0.8,0.686059,0.685921,0.000137655
1.2,0.8,0.73249,0.732368,0.000121815
1.24,0.8,0.778331,0.778223,0.000107542
1.28,0.8,0.823568,0.823473,9.47195e-05
1.32,0.8,0.868192,0.868108,8.32304e-05
1.36,0.8,0.912195,0.912122,7.29581e-05
1.4,0.8,0.955575,0.955511,6.37899e-05
1.44,0.8,0.998332,0.998276,5.5618e-05
1.48,0.8,1.04047,1.04042,4.83411e-05
1.52,0.8,1.08198,1.08194,4.1864e-05
1.56,0.8,1.12289,1.12285,3.60986e-05
1.6,0.8,1.16318,1.16315,3.09629e-05
1.64,0.8,1.20288,1.20285,2.63815e-05
1.68,0.8,1.24198,1.24196,2.22846e-05
1.72,0.8,1.28051,1.28049,1.86078e-05
1.76,0.8,1.31846,1.31844,1.52911e-05
1.8,0.8,1.35585,1.35584,1.22786e-05
1.84,0.8,1.39268,1.39267,9.51766e-06
1.88,0.8,1.42898,1.42897,6.95782e-06
1.92,0.8,1.46474,1.46474,4.55033e-06
1.96,0.8,1.49998,1.49998,2.2471e-06
2,0.8,1.53471,1.53471,0
0,0.82,-0.396902,-0.396902,0
0.04,0.82,-0.394465,-0.394525,5.9687e-05
0.08,0.82,-0.387305,-0.387429,0.000124115
0.12,0.82,-0.375522,-0.375712,0.000190509
0.16,0.82,-0.35928,-0.359536,0.000255921
0.2,0.82,-0.338798,-0.339116,0.000317507
0.24,0.82,-0.314338,-0.314711,0.000372777
0.28,0.82,-0.286196,-0.286616,0.000419782
0.32,0.82,-0.254693,-0.25515,0.00045722
0.36,0.82,-0.220162,-0.220647,0.000484461
0.4,0.82,-0.182941,-0.183442,0.000501499
0.44,0.82,-0.143362,-0.14387,0.000508851
0.48,0.82,-0.101747,-0.102254,0.000507426
0.52,0.82,-0.0584027,-0.0589011,0.000498395
0.56,0.82,-0.0136159,-0.0140989,0.000483058
0.6,0.82,0.0323489,0.0318862,0.000462745
0.64,0.82,0.0792499,0.0788112,0.000438731
0.68,0.82,0.126869,0.126456,0.000412181
0.72,0.82,0.175009,0.174625,0.000384115
0.76,0.82,0.223499,0.223144,0.000355399
0.8,0.82,0.272184,0.271858,0.000326736
0.84,0.82,0.320932,0.320633,0.00029868
0.88,0.82,0.369626,0.369354,0.000271649
0.92,0.82,0.418166,0.417921,0.000245941
0.96,0.82,0.466468,0.466247,0.000221755
1,0.82,0.514459,0.51426,0.000199208
1.04,0.82,0.562077,0.561899,0.000178352
1.08,0.82,0.609272,0.609113,0.000159189
1.12,0.82,0.656002,0.655861,0.00014168
1.16,0.82,0.702233,0.702107,0.000125762
1.2,0.82,0.747936,0.747825,0.000111351
1.24,0.82,0.793091,0.792993,9.83529e-05
1.28,0.82,0.83768,0.837594,8.66658e-05
1.32,0.82,0.881693,0.881616,7.61855e-05
1.36,0.82,0.925119,0.925052,6.68086e-05
1.4,0.82,0.967954,0.967896,5.84343e-05
1.44,0.82,1.0102,1.01015,5.0966e-05
1.48,0.82,1.05184,1.0518,4.43122e-05
1.52,0.82,1.0929,1.09286,3.83873e-05
1.56,0.82,1.13337,1.13334,3.31111e-05
1.6,0.82,1.17325,1.17322,2.84096e-05
1.64,0.82,1.21256,1.21254,2.42139e-05
1.68,0.82,1.2513,1.25128,2.04608e-05
1.72,0.82,1.28947,1.28945,1.70912e-05
1.76,0.82,1.32709,1.32708,1.40506e-05
1.8,0.82,1.36416,1.36415,1.12877e-05
1.84,0.82,1.4007,1.40069,8.75414e-06
1.88,0.82,1.43671,1.4367,6.40359e-06
1.92,0.82,1.4722,1.4722,4.19091e-06
1.96,0.82,1.50719,1.50718,2.0714e-06
2,0.82,1.54167,1.54167,0
0,0.84,-0.348707,-0.348707,0
0.04,0.84,-0.34639,-0.346442,5.13873e-05
0.08,0.84,-0.33957,-0.339677,0.000107135
0.12,0.84,-0.328339,-0.328504,0.000164815
0.16,0.84,-0.312846,-0.313068,0.000221867
0.2,0.84,-0.29329,-0.293566,0.000275821
0.24,0.84,-0.269911,-0.270235,0.000324506
0.28,0.84,-0.24298,-0.243346,0.000366201
0.32,0.84,-0.212793,-0.213193,0.00039973
0.36,0.84,-0.17966,-0.180084,0.000424484
0.4,0.84,-0.143892,-0.144332,0.000440391
0.44,0.84,-0.105802,-0.10625,0.000447835
0.48,0.84,-0.0656923,-0.0661398,0.000447549
0.52,0.84,-0.0238522,-0.0242927,0.000440507
0.56,0.84,0.0194458,0.019018,0.000427813
0.6,0.84,0.0639486,0.063538,0.000410609
0.64,0.84,0.109424,0.109034,0.000390004
0.68,0.84,0.15566,0.155293,0.000367021
0.72,0.84,0.202467,0.202124,0.000342568
0.76,0.84,0.249674,0.249357,0.000317417
0.8,0.84,0.297132,0.29684,0.000292206
0.84,0.84,0.344708,0.34444,0.000267441
0.88,0.84,0.392286,0.392042,0.000243507
0.92,0.84,0.439765,0.439544,0.000220685
0.96,0.84,0.48706,0.486861,0.000199165
1,0.84,0.534096,0.533917,0.000179064
1.04,0.84,0.580811,0.58065,0.000160438
1.08,0.84,0.627151,0.627007,0.000143296
1.12,0.84,0.673072,0.672944,0.000127613
1.16,0.84,0.718538,0.718425,0.000113338
1.2,0.84,0.76352,0.763419,0.000100402
1.24,0.84,0.807992,0.807903,8.87228e-05
1.28,0.84,0.851937,0.851859,7.82128e-05
1.32,0.84,0.89534,0.895271,6.87813e-05
1.36,0.84,0.938191,0.93813,6.03373e-05
1.4,0.84,0.980482,0.980429,5.27919e-05
1.44,0.84,1.02221,1.02216,4.60594e-05
1.48,0.84,1.06337,1.06333,4.00585e-05
1.52,0.84,1.10397,1.10393,3.47127e-05
1.56,0.84,1.144,1.14397,2.99504e-05
1.6,0.84,1.18347,1.18344,2.57054e-05
1.64,0.84,1.22238,1.22236,2.19159e-05
1.68,0.84,1.26075,1.26073,1.8525e-05
1.72,0.84,1.29857,1.29856,1.54798e-05
1.76,0.84,1.33586,1.33584,1.27309e-05
1.8,0.84,1.37261,1.3726,1.02322e-05
1.84,0.84,1.40885,1.40884,7.93973e-06
1.88,0.84,1.44457,1.44456,5.81153e-06
1.92,0.84,1.47979,1.47978,3.80635e-06
1.96,0.84,1.51451,1.51451,1.8831e-06
2,0.84,1.54875,1.54875,0
0,0.86,-0.301646,-0.301646,0
0.04,0.86,-0.299441,-0.299485,4.35665e-05
0.08,0.86,-0.292939,-0.29303,9.11358e-05
0.12,0.86,-0.282222,-0.282363,0.000140579
0.16,0.86,-0.267428,-0.267618,0.000189678
0.2,0.86,-0.248738,-0.248974,0.000236306
0.24,0.86,-0.226371,-0.22665,0.000278589
0.28,0.86,-0.200578,-0.200893,0.000315027
0.32,0.86,-0.171631,-0.171975,0.000344575
0.36,0.86,-0.139815,-0.140182,0.000366664
0.4,0.86,-0.105424,-0.105805,0.000381181
0.44,0.86,-0.0687473,-0.0691357,0.000388404
0.48,0.86,-0.0300703,-0.0304592,0.00038892
0.52,0.86,0.0103339,0.00995033,0.000383528
0.56,0.86,0.0522063,0.0518331,0.000373154
0.6,0.86,0.0953052,0.0949465,0.000358767
0.64,0.86,0.139407,0.139066,0.000341318
0.68,0.86,0.184309,0.183987,0.000321694
0.72,0.86,0.229824,0.229523,0.000300685
0.76,0.86,0.275787,0.275508,0.000278974
