x,y,V
0.28,0.26,0.0427114
0.32,0.26,0.0492006
0.36,0.26,0.0558968
0.4,0.26,0.0628316
0.44,0.26,0.0700341
0.48,0.26,0.0775303
0.52,0.26,0.0853434
0.56,0.26,0.0934931
0.6,0.26,0.101996
0.64,0.26,0.110863
0.68,0.26,0.120104
0.72,0.26,0.129721
0.76,0.26,0.139712
0.8,0.26,0.150069
0.84,0.26,0.160779
0.88,0.26,0.171819
0.92,0.26,0.18316
0.96,0.26,0.194763
1,0.26,0.206578
1.04,0.26,0.218546
1.08,0.26,0.230593
1.12,0.26,0.242631
1.16,0.26,0.254556
1.2,0.26,0.266246
1.24,0.26,0.277559
1.28,0.26,0.28833
1.32,0.26,0.29837
1.36,0.26,0.307463
1.4,0.26,0.315362
1.44,0.26,0.321788
1.48,0.26,0.326426
1.52,0.26,0.328925
1.56,0.26,0.328888
1.6,0.26,0.325878
1.64,0.26,0.31941
1.68,0.26,0.308949
1.72,0.26,0.293908
1.76,0.26,0.273647
1.8,0.26,0.247473
1.84,0.26,0.214634
1.88,0.26,0.174329
1.92,0.26,0.125711
1.96,0.26,0.0678976
2,0.26,1.71598
0,0.28,1.00325
0.04,0.28,0.0065019
0.08,0.28,0.0129242
0.12,0.28,0.0193129
0.16,0.28,0.0257135
0.2,0.28,0.03217
0.24,0.28,0.0387253
0.28,0.28,0.0454203
0.32,0.28,0.0522939
0.36,0.28,0.0593828
0.4,0.28,0.0667209
0.44,0.28,0.0743396
0.48,0.28,0.0822672
0.52,0.28,0.0905285
0.56,0.28,0.0991451
0.6,0.28,0.108135
0.64,0.28,0.11751
0.68,0.28,0.127281
0.72,0.28,0.137451
0.76,0.28,0.148018
0.8,0.28,0.158975
0.84,0.28,0.170307
0.88,0.28,0.18199
0.92,0.28,0.193995
0.96,0.28,0.206281
1,0.28,0.218795
1.04,0.28,0.231475
1.08,0.28,0.244242
1.12,0.28,0.257005
1.16,0.28,0.269652
1.2,0.28,0.282055
1.24,0.28,0.294062
1.28,0.28,0.3055
1.32,0.28,0.316168
1.36,0.28,0.325834
1.4,0.28,0.334237
1.44,0.28,0.34108
1.48,0.28,0.346027
1.52,0.28,0.348702
1.56,0.28,0.348683
1.6,0.28,0.345503
1.64,0.28,0.338645
1.68,0.28,0.327539
1.72,0.28,0.311561
1.76,0.28,0.290033
1.8,0.28,0.262222
1.84,0.28,0.227344
1.88,0.28,0.184564
1.92,0.28,0.13301
1.96,0.28,0.0717869
2,0.28,1.78657
0,0.3,1.00345
0.04,0.3,0.00690064
0.08,0.3,0.0137067
0.12,0.3,0.0204677
0.16,0.3,0.0272325
0.2,0.3,0.0340486
0.24,0.3,0.0409619
0.28,0.3,0.0480165
0.32,0.3,0.0552542
0.36,0.3,0.0627142
0.4,0.3,0.0704332
0.44,0.3,0.0784447
0.48,0.3,0.0867791
0.52,0.3,0.0954632
0.56,0.3,0.10452
0.6,0.3,0.113969
0.64,0.3,0.123825
0.68,0.3,0.134097
0.72,0.3,0.14479
0.76,0.3,0.155903
0.8,0.3,0.167427
0.84,0.3,0.179349
0.88,0.3,0.191644
0.92,0.3,0.204282
0.96,0.3,0.217218
1,0.3,0.2304
1.04,0.3,0.24376
1.08,0.3,0.257219
1.12,0.3,0.270677
1.16,0.3,0.28402
1.2,0.3,0.297112
1.24,0.3,0.309793
1.28,0.3,0.321881
1.32,0.3,0.333161
1.36,0.3,0.343392
1.4,0.3,0.352296
1.44,0.3,0.359558
1.48,0.3,0.364822
1.52,0.3,0.367689
1.56,0.3,0.367713
1.6,0.3,0.364396
1.64,0.3,0.35719
1.68,0.3,0.345489
1.72,0.3,0.328635
1.76,0.3,0.305909
1.8,0.3,0.276542
1.84,0.3,0.239709
1.88,0.3,0.194545
1.92,0.3,0.140148
1.96,0.3,0.0756023
2,0.3,1.85992
0,0.32,1.00364
0.04,0.32,0.00728579
0.08,0.32,0.0144607
0.12,0.32,0.021578
0.16,0.32,0.0286899
0.2,0.32,0.0358474
0.24,0.32,0.0430995
0.28,0.32,0.0504934
0.32,0.32,0.0580739
0.36,0.32,0.0658828
0.4,0.32,0.0739593
0.44,0.32,0.0823393
0.48,0.32,0.0910553
0.52,0.32,0.100136
0.56,0.32,0.109606
0.6,0.32,0.119487
0.64,0.32,0.129793
0.68,0.32,0.140536
0.72,0.32,0.151722
0.76,0.32,0.163348
0.8,0.32,0.175409
0.84,0.32,0.187888
0.88,0.32,0.200763
0.92,0.32,0.213999
0.96,0.32,0.227554
1,0.32,0.241371
