x,y,V
1.2,0.7,60.9075
1.25,0.7,63.9621
1.3,0.7,67.0982
1.35,0.7,70.3184
1.4,0.7,73.6247
1.45,0.7,77.0185
1.5,0.7,80.5007
1.55,0.7,84.0713
1.6,0.7,87.7293
1.65,0.7,91.4728
1.7,0.7,95.2982
1.75,0.7,99.1996
1.8,0.7,103.169
1.85,0.7,107.193
1.9,0.7,111.256
1.95,0.7,115.332
2,0.7,119.387
0,0.75,1
0.05,0.75,2.77704
0.1,0.75,5.52781
0.15,0.75,8.23662
0.2,0.75,10.8978
0.25,0.75,13.513
0.3,0.75,16.0881
0.35,0.75,18.6312
0.4,0.75,21.1513
0.45,0.75,23.6577
0.5,0.75,26.1593
0.55,0.75,28.6648
0.6,0.75,31.1825
0.65,0.75,33.7202
0.7,0.75,36.2853
0.75,0.75,38.8847
0.8,0.75,41.5253
0.85,0.75,44.2131
0.9,0.75,46.9542
0.95,0.75,49.7541
1,0.75,52.6183
1.05,0.75,55.5516
1.1,0.75,58.5588
1.15,0.75,61.6443
1.2,0.75,64.8121
1.25,0.75,68.066
1.3,0.75,71.4093
1.35,0.75,74.8448
1.4,0.75,78.3752
1.45,0.75,82.0024
1.5,0.75,85.728
1.55,0.75,89.5526
1.6,0.75,93.4765
1.65,0.75,97.4986
1.7,0.75,101.617
1.75,0.75,105.828
1.8,0.75,110.125
1.85,0.75,114.499
1.9,0.75,118.936
1.95,0.75,123.412
2,0.75,127.894
0,0.8,1
0.05,0.8,3.02131
0.1,0.8,5.99725
0.15,0.8,8.90642
0.2,0.8,11.7455
0.25,0.8,14.5211
0.3,0.8,17.2438
0.35,0.8,19.926
0.4,0.8,22.5796
0.45,0.8,25.2162
0.5,0.8,27.8465
0.55,0.8,30.4807
0.6,0.8,33.1279
0.65,0.8,35.797
0.7,0.8,38.4961
0.75,0.8,41.2328
0.8,0.8,44.0142
0.85,0.8,46.8473
0.9,0.8,49.7383
0.95,0.8,52.6933
1,0.8,55.7181
1.05,0.8,58.818
1.1,0.8,61.9983
1.15,0.8,65.2636
1.2,0.8,68.6185
1.25,0.8,72.067
1.3,0.8,75.613
1.35,0.8,79.26
1.4,0.8,83.0108
1.45,0.8,86.8683
1.5,0.8,90.8345
1.55,0.8,94.9111
1.6,0.8,99.0994
1.65,0.8,103.4
1.7,0.8,107.812
1.75,0.8,112.336
1.8,0.8,116.967
1.85,0.8,121.703
1.9,0.8,126.533
1.95,0.8,131.44
2,0.8,136.393
0,0.85,1
0.05,0.85,3.3093
0.1,0.85,6.53168
0.15,0.85,9.64442
0.2,0.85,12.6548
0.25,0.85,15.5797
0.3,0.85,18.4379
0.35,0.85,21.2468
0.4,0.85,24.0221
0.45,0.85,26.7778
0.5,0.85,29.5266
0.55,0.85,32.2797
0.6,0.85,35.0475
0.65,0.85,37.8395
0.7,0.85,40.6644
0.75,0.85,43.5306
0.8,0.85,46.4456
0.85,0.85,49.4168
0.9,0.85,52.4509
0.95,0.85,55.5544
1,0.85,58.7335
1.05,0.85,61.9941
1.1,0.85,65.3415
1.15,0.85,68.781
1.2,0.85,72.3175
1.25,0.85,75.9555
1.3,0.85,79.6994
1.35,0.85,83.553
1.4,0.85,87.52
1.45,0.85,91.6035
1.5,0.85,95.8066
1.55,0.85,100.132
1.6,0.85,104.581
1.65,0.85,109.157
1.7,0.85,113.862
1.75,0.85,118.697
1.8,0.85,123.665
1.85,0.85,128.767
1.9,0.85,134.004
1.95,0.85,139.37
2,0.85,144.844
0,0.9,1
0.05,0.9,3.68231
0.1,0.9,7.17377
0.15,0.9,10.4827
0.2,0.9,13.6471
0.25,0.9,16.7028
0.3,0.9,19.6787
0.35,0.9,22.5983
0.4,0.9,25.481
0.45,0.9,28.3431
0.5,0.9,31.1986
0.55,0.9,34.06
0.6,0.9,36.9384
0.65,0.9,39.8439
0.7,0.9,42.7861
0.75,0.9,45.7734
0.8,0.9,48.8141
0.85,0.9,51.9158
0.9,0.9,55.0858
0.95,0.9,58.3309
1,0.9,61.6575
1.05,0.9,65.0721
1.1,0.9,68.5803
1.15,0.9,72.1878
1.2,0.9,75.9
1.25,0.9,79.7217
1.3,0.9,83.6578
1.35,0.9,87.7127
1.4,0.9,91.8904
1.45,0.9,96.195
1.5,0.9,100.63
1.55,0.9,105.199
1.6,0.9,109.905
1.65,0.9,114.752
1.7,0.9,119.743
1.75,0.9,124.885
1.8,0.9,130.183
1.85,0.9,135.647
1.9,0.9,141.291
1.95,0.9,147.133
2,0.9,153.182
0,0.95,1
0.05,0.95,4.24404
0.1,0.95,7.99618
0.15,0.95,11.463
0.2,0.95,14.7457
0.25,0.95,17.9028
0.3,0.95,20.9728
0.35,0.95,23.9836
0.4,0.95,26.9572
0.45,0.95,29.9111
0.5,0.95,32.8606
0.55,0.95,35.8186
0.6,0.95,38.797
0.65,0.95,41.8063
0.7,0.95,44.8563
0.75,0.95,47.9561
0.8,0.95,51.1141
0.85,0.95,54.3384
0.9,0.95,57.6365
0.95,0.95,61.0156
1,0.95,64.4826
1.05,0.95,68.044
1.1,0.95,71.7062
1.15,0.95,75.475
1.2,0.95,79.3562
1.25,0.95,83.3553
1.3,0.95,87.4773
1.35,0.95,91.7272
1.4,0.95,96.1097
1.45,0.95,100.629
1.5,0.95,105.29
1.55,0.95,110.096
1.6,0.95,115.052
1.65,0.95,120.162
1.7,0.95,125.432
1.75,0.95,130.869
1.8,0.95,136.483
1.85,0.95,142.29
1.9,0.95,148.319
1.95,0.95,154.62
2,0.95,161.306
0,1,1
0.05,1,5.29532
0.1,1,9.10135
0.15,1,12.6249
0.2,1,15.9671
0.25,1,19.1868
