x,y,V
0.44,0.07,1.0519
0.46,0.07,1.05448
0.48,0.07,1.0571
0.5,0.07,1.05973
0.52,0.07,1.0624
0.54,0.07,1.0651
0.56,0.07,1.06783
0.58,0.07,1.07059
0.6,0.07,1.07338
0.62,0.07,1.0762
0.64,0.07,1.07905
0.66,0.07,1.08193
0.68,0.07,1.08485
0.7,0.07,1.0878
0.72,0.07,1.09078
0.74,0.07,1.09379
0.76,0.07,1.09684
0.78,0.07,1.09991
0.8,0.07,1.10302
0.82,0.07,1.10615
0.84,0.07,1.10931
0.86,0.07,1.11251
0.88,0.07,1.11573
0.9,0.07,1.11897
0.92,0.07,1.12224
0.94,0.07,1.12553
0.96,0.07,1.12884
0.98,0.07,1.13217
1,0.07,1.13552
1.02,0.07,1.13888
1.04,0.07,1.14225
1.06,0.07,1.14564
1.08,0.07,1.14902
1.1,0.07,1.15241
1.12,0.07,1.1558
1.14,0.07,1.15918
1.16,0.07,1.16256
1.18,0.07,1.16591
1.2,0.07,1.16925
1.22,0.07,1.17257
1.24,0.07,1.17585
1.26,0.07,1.17909
1.28,0.07,1.1823
1.3,0.07,1.18545
1.32,0.07,1.18854
1.34,0.07,1.19157
1.36,0.07,1.19452
1.38,0.07,1.19738
1.4,0.07,1.20016
1.42,0.07,1.20282
1.44,0.07,1.20538
1.46,0.07,1.2078
1.48,0.07,1.21009
1.5,0.07,1.21223
1.52,0.07,1.21419
1.54,0.07,1.21598
1.56,0.07,1.21758
1.58,0.07,1.21896
1.6,0.07,1.22011
1.62,0.07,1.22101
1.64,0.07,1.22165
1.66,0.07,1.222
1.68,0.07,1.22203
1.7,0.07,1.22174
1.72,0.07,1.22109
1.74,0.07,1.22005
1.76,0.07,1.2186
1.78,0.07,1.2167
1.8,0.07,1.21432
1.82,0.07,1.21141
1.84,0.07,1.20794
1.86,0.07,1.20385
1.88,0.07,1.19907
1.9,0.07,1.19354
1.92,0.07,1.18716
1.94,0.07,1.17982
1.96,0.07,1.17136
1.98,0.07,1.1616
2,0.07,1.15027
0,0.08,1
0.02,0.08,1.00257
0.04,0.08,1.00514
0.06,0.08,1.00772
0.08,0.08,1.0103
0.1,0.08,1.01288
0.12,0.08,1.01548
0.14,0.08,1.01808
0.16,0.08,1.02069
0.18,0.08,1.02332
0.2,0.08,1.02596
0.22,0.08,1.02862
0.24,0.08,1.0313
0.26,0.08,1.03399
0.28,0.08,1.03671
0.3,0.08,1.03944
0.32,0.08,1.0422
0.34,0.08,1.04498
0.36,0.08,1.04779
0.38,0.08,1.05062
0.4,0.08,1.05349
0.42,0.08,1.05638
0.44,0.08,1.0593
0.46,0.08,1.06225
0.48,0.08,1.06523
0.5,0.08,1.06825
0.52,0.08,1.0713
0.54,0.08,1.07438
0.56,0.08,1.0775
0.58,0.08,1.08065
0.6,0.08,1.08384
0.62,0.08,1.08706
0.64,0.08,1.09032
0.66,0.08,1.09362
0.68,0.08,1.09695
0.7,0.08,1.10032
0.72,0.08,1.10373
0.74,0.08,1.10717
0.76,0.08,1.11065
0.78,0.08,1.11416
0.8,0.08,1.11771
0.82,0.08,1.1213
0.84,0.08,1.12491
0.86,0.08,1.12856
0.88,0.08,1.13224
0.9,0.08,1.13595
0.92,0.08,1.13969
0.94,0.08,1.14345
0.96,0.08,1.14723
0.98,0.08,1.15104
1,0.08,1.15487
1.02,0.08,1.15871
1.04,0.08,1.16257
1.06,0.08,1.16644
1.08,0.08,1.17031
1.1,0.08,1.17419
1.12,0.08,1.17806
1.14,0.08,1.18193
1.16,0.08,1.18579
1.18,0.08,1.18963
1.2,0.08,1.19345
1.22,0.08,1.19724
1.24,0.08,1.201
1.26,0.08,1.20471
1.28,0.08,1.20838
1.3,0.08,1.21198
1.32,0.08,1.21552
1.34,0.08,1.21899
1.36,0.08,1.22237
1.38,0.08,1.22565
1.4,0.08,1.22883
1.42,0.08,1.23188
1.44,0.08,1.23481
1.46,0.08,1.23759
1.48,0.08,1.24021
1.5,0.08,1.24266
1.52,0.08,1.24492
1.54,0.08,1.24698
1.56,0.08,1.24881
1.58,0.08,1.2504
1.6,0.08,1.25173
1.62,0.08,1.25278
1.64,0.08,1.25352
1.66,0.08,1.25393
1.68,0.08,1.25399
1.7,0.08,1.25368
1.72,0.08,1.25295
1.74,0.08,1.25178
1.76,0.08,1.25015
1.78,0.08,1.248
1.8,0.08,1.24531
1.82,0.08,1.24202
1.84,0.08,1.23809
1.86,0.08,1.23346
1.88,0.08,1.22806
1.9,0.08,1.22181
1.92,0.08,1.21462
